Freq(Hz), SPL(dB)
7961.228943, 108.726
7961.565399, 108.725
7961.901855, 108.725
7962.238312, 108.724
7962.574768, 108.724
7962.911224, 108.723
7963.247681, 108.723
7963.584137, 108.723
7963.920593, 108.722
7964.257050, 108.722
7964.593506, 108.722
7964.929962, 108.721
7965.266418, 108.721
7965.602875, 108.720
7965.939331, 108.720
7966.275787, 108.719
7966.612244, 108.719
7966.948700, 108.719
7967.285156, 108.718
7967.621613, 108.718
7967.958069, 108.717
7968.294525, 108.717
7968.630981, 108.716
7968.967438, 108.716
7969.303894, 108.716
7969.640350, 108.716
7969.976807, 108.716
7970.313263, 108.715
7970.649719, 108.715
7970.986176, 108.714
7971.322632, 108.714
7971.659088, 108.713
7971.995544, 108.713
7972.332001, 108.713
7972.668457, 108.712
7973.004913, 108.712
7973.341370, 108.712
7973.677826, 108.711
7974.014282, 108.711
7974.350739, 108.711
7974.687195, 108.710
7975.023651, 108.710
7975.360107, 108.709
7975.696564, 108.709
7976.033020, 108.709
7976.369476, 108.708
7976.705933, 108.708
7977.042389, 108.707
7977.378845, 108.707
7977.715302, 108.707
7978.051758, 108.706
7978.388214, 108.706
7978.724670, 108.706
7979.061127, 108.706
7979.397583, 108.705
7979.734039, 108.705
7980.070496, 108.705
7980.406952, 108.704
7980.743408, 108.704
7981.079865, 108.703
7981.416321, 108.703
7981.752777, 108.703
7982.089233, 108.703
7982.425690, 108.703
7982.762146, 108.702
7983.098602, 108.702
7983.435059, 108.701
7983.771515, 108.700
7984.107971, 108.700
7984.444427, 108.700
7984.780884, 108.700
7985.117340, 108.700
7985.453796, 108.700
7985.790253, 108.699
7986.126709, 108.699
7986.463165, 108.698
7986.799622, 108.698
7987.136078, 108.698
7987.472534, 108.698
7987.808990, 108.697
7988.145447, 108.697
7988.481903, 108.697
7988.818359, 108.696
7989.154816, 108.696
7989.491272, 108.696
7989.827728, 108.696
7990.164185, 108.696
7990.500641, 108.695
7990.837097, 108.695
7991.173553, 108.695
7991.510010, 108.694
7991.846466, 108.694
7992.182922, 108.693
7992.519379, 108.693
7992.855835, 108.693
7993.192291, 108.693
7993.528748, 108.692
7993.865204, 108.692
7994.201660, 108.692
7994.538116, 108.692
7994.874573, 108.692
7995.211029, 108.692
7995.547485, 108.692
7995.883942, 108.691
7996.220398, 108.691
7996.556854, 108.690
7996.893311, 108.690
7997.229767, 108.690
7997.566223, 108.689
7997.902679, 108.689
7998.239136, 108.688
7998.575592, 108.688
7998.912048, 108.688
7999.248505, 108.688
7999.584961, 108.688
7999.921417, 108.687
8000.257874, 108.687
8000.594330, 108.687
8000.930786, 108.686
8001.267242, 108.686
8001.603699, 108.685
8001.940155, 108.685
8002.276611, 108.685
8002.613068, 108.685
8002.949524, 108.685
8003.285980, 108.685
8003.622437, 108.685
8003.958893, 108.684
8004.295349, 108.684
8004.631805, 108.683
8004.968262, 108.683
8005.304718, 108.683
8005.641174, 108.683
8005.977631, 108.683
8006.314087, 108.682
8006.650543, 108.682
8006.987000, 108.682
8007.323456, 108.682
8007.659912, 108.682
8007.996368, 108.681
8008.332825, 108.681
8008.669281, 108.681
8009.005737, 108.681
8009.342194, 108.680
8009.678650, 108.680
8010.015106, 108.679
8010.351562, 108.679
8010.688019, 108.679
8011.024475, 108.679
8011.360931, 108.679
8011.697388, 108.679
8012.033844, 108.678
8012.370300, 108.678
8012.706757, 108.678
8013.043213, 108.677
8013.379669, 108.677
8013.716125, 108.677
8014.052582, 108.677
8014.389038, 108.677
8014.725494, 108.677
8015.061951, 108.677
8015.398407, 108.676
8015.734863, 108.676
8016.071320, 108.675
8016.407776, 108.675
8016.744232, 108.675
8017.080688, 108.675
8017.417145, 108.674
8017.753601, 108.674
8018.090057, 108.674
8018.426514, 108.674
8018.762970, 108.673
8019.099426, 108.673
8019.435883, 108.673
8019.772339, 108.673
8020.108795, 108.673
8020.445251, 108.672
8020.781708, 108.672
8021.118164, 108.672
8021.454620, 108.671
8021.791077, 108.671
8022.127533, 108.671
8022.463989, 108.671
8022.800446, 108.671
8023.136902, 108.671
8023.473358, 108.671
8023.809814, 108.671
8024.146271, 108.670
8024.482727, 108.670
8024.819183, 108.669
8025.155640, 108.669
8025.492096, 108.669
8025.828552, 108.669
8026.165009, 108.669
8026.501465, 108.668
8026.837921, 108.668
8027.174377, 108.668
8027.510834, 108.668
8027.847290, 108.667
8028.183746, 108.667
8028.520203, 108.667
8028.856659, 108.667
8029.193115, 108.667
8029.529572, 108.666
8029.866028, 108.666
8030.202484, 108.666
8030.538940, 108.666
8030.875397, 108.665
8031.211853, 108.665
8031.548309, 108.665
8031.884766, 108.664
8032.221222, 108.664
8032.557678, 108.664
8032.894135, 108.664
8033.230591, 108.664
8033.567047, 108.663
8033.903503, 108.663
8034.239960, 108.663
8034.576416, 108.663
8034.912872, 108.662
8035.249329, 108.662
8035.585785, 108.662
8035.922241, 108.662
8036.258698, 108.661
8036.595154, 108.661
8036.931610, 108.661
8037.268066, 108.660
8037.604523, 108.660
8037.940979, 108.660
8038.277435, 108.660
8038.613892, 108.660
8038.950348, 108.660
8039.286804, 108.659
8039.623260, 108.659
8039.959717, 108.659
8040.296173, 108.658
8040.632629, 108.658
8040.969086, 108.658
8041.305542, 108.658
8041.641998, 108.657
8041.978455, 108.657
8042.314911, 108.656
8042.651367, 108.656
8042.987823, 108.656
8043.324280, 108.655
8043.660736, 108.655
8043.997192, 108.655
8044.333649, 108.656
8044.670105, 108.655
8045.006561, 108.655
8045.343018, 108.655
8045.679474, 108.654
8046.015930, 108.654
8046.352386, 108.653
8046.688843, 108.653
8047.025299, 108.653
8047.361755, 108.653
8047.698212, 108.653
8048.034668, 108.653
8048.371124, 108.652
8048.707581, 108.652
8049.044037, 108.651
8049.380493, 108.651
8049.716949, 108.651
8050.053406, 108.650
8050.389862, 108.650
8050.726318, 108.650
8051.062775, 108.650
8051.399231, 108.650
8051.735687, 108.650
8052.072144, 108.649
8052.408600, 108.649
8052.745056, 108.648
8053.081512, 108.648
8053.417969, 108.647
8053.754425, 108.647
8054.090881, 108.647
8054.427338, 108.647
8054.763794, 108.647
8055.100250, 108.646
8055.436707, 108.646
8055.773163, 108.645
8056.109619, 108.645
8056.446075, 108.645
8056.782532, 108.645
8057.118988, 108.645
8057.455444, 108.644
8057.791901, 108.644
8058.128357, 108.644
8058.464813, 108.643
8058.801270, 108.643
8059.137726, 108.643
8059.474182, 108.643
8059.810638, 108.643
8060.147095, 108.643
8060.483551, 108.642
8060.820007, 108.642
8061.156464, 108.641
8061.492920, 108.641
8061.829376, 108.641
8062.165833, 108.640
8062.502289, 108.640
8062.838745, 108.640
8063.175201, 108.640
8063.511658, 108.639
8063.848114, 108.639
8064.184570, 108.639
8064.521027, 108.638
8064.857483, 108.638
8065.193939, 108.638
8065.530396, 108.638
8065.866852, 108.638
8066.203308, 108.638
8066.539764, 108.637
8066.876221, 108.636
8067.212677, 108.636
8067.549133, 108.635
8067.885590, 108.635
8068.222046, 108.635
8068.558502, 108.635
8068.894958, 108.635
8069.231415, 108.634
8069.567871, 108.634
8069.904327, 108.634
8070.240784, 108.633
8070.577240, 108.633
8070.913696, 108.632
8071.250153, 108.632
8071.586609, 108.632
8071.923065, 108.631
8072.259521, 108.631
8072.595978, 108.631
8072.932434, 108.630
8073.268890, 108.630
8073.605347, 108.629
8073.941803, 108.629
8074.278259, 108.629
8074.614716, 108.629
8074.951172, 108.629
8075.287628, 108.629
8075.624084, 108.628
8075.960541, 108.628
8076.296997, 108.627
8076.633453, 108.627
8076.969910, 108.627
8077.306366, 108.627
8077.642822, 108.626
8077.979279, 108.626
8078.315735, 108.625
8078.652191, 108.625
8078.988647, 108.624
8079.325104, 108.624
8079.661560, 108.624
8079.998016, 108.624
8080.334473, 108.624
8080.670929, 108.623
8081.007385, 108.623
8081.343842, 108.623
8081.680298, 108.622
8082.016754, 108.622
8082.353210, 108.621
8082.689667, 108.621
8083.026123, 108.620
8083.362579, 108.620
8083.699036, 108.620
8084.035492, 108.619
8084.371948, 108.619
8084.708405, 108.619
8085.044861, 108.619
8085.381317, 108.618
8085.717773, 108.618
8086.054230, 108.617
8086.390686, 108.617
8086.727142, 108.616
8087.063599, 108.616
8087.400055, 108.616
8087.736511, 108.616
8088.072968, 108.615
8088.409424, 108.615
8088.745880, 108.615
8089.082336, 108.614
8089.418793, 108.614
8089.755249, 108.613
8090.091705, 108.613
8090.428162, 108.612
8090.764618, 108.612
8091.101074, 108.612
8091.437531, 108.612
8091.773987, 108.612
8092.110443, 108.611
8092.446899, 108.611
8092.783356, 108.610
8093.119812, 108.610
8093.456268, 108.609
8093.792725, 108.609
8094.129181, 108.608
8094.465637, 108.608
8094.802094, 108.608
8095.138550, 108.607
8095.475006, 108.607
8095.811462, 108.606
8096.147919, 108.605
8096.484375, 108.605
8096.820831, 108.605
8097.157288, 108.605
8097.493744, 108.604
8097.830200, 108.604
8098.166656, 108.604
8098.503113, 108.603
8098.839569, 108.603
8099.176025, 108.602
8099.512482, 108.602
8099.848938, 108.602
8100.185394, 108.601
8100.521851, 108.601
8100.858307, 108.600
8101.194763, 108.599
8101.531219, 108.599
8101.867676, 108.598
8102.204132, 108.598
8102.540588, 108.598
8102.877045, 108.598
8103.213501, 108.598
8103.549957, 108.597
8103.886414, 108.597
8104.222870, 108.596
8104.559326, 108.596
8104.895782, 108.596
8105.232239, 108.595
8105.568695, 108.595
8105.905151, 108.594
8106.241608, 108.594
8106.578064, 108.593
8106.914520, 108.593
8107.250977, 108.593
8107.587433, 108.592
8107.923889, 108.592
8108.260345, 108.591
8108.596802, 108.591
8108.933258, 108.590
8109.269714, 108.590
8109.606171, 108.589
8109.942627, 108.589
8110.279083, 108.589
8110.615540, 108.588
8110.951996, 108.588
8111.288452, 108.587
8111.624908, 108.587
8111.961365, 108.586
8112.297821, 108.586
8112.634277, 108.586
8112.970734, 108.585
8113.307190, 108.584
8113.643646, 108.584
8113.980103, 108.583
8114.316559, 108.583
8114.653015, 108.582
8114.989471, 108.582
8115.325928, 108.582
8115.662384, 108.582
8115.998840, 108.581
8116.335297, 108.581
8116.671753, 108.580
8117.008209, 108.580
8117.344666, 108.579
8117.681122, 108.578
8118.017578, 108.578
8118.354034, 108.578
8118.690491, 108.577
8119.026947, 108.577
8119.363403, 108.577
8119.699860, 108.576
8120.036316, 108.576
8120.372772, 108.575
8120.709229, 108.575
8121.045685, 108.575
8121.382141, 108.574
8121.718597, 108.574
8122.055054, 108.573
8122.391510, 108.572
8122.727966, 108.571
8123.064423, 108.571
8123.400879, 108.571
8123.737335, 108.570
8124.073792, 108.570
8124.410248, 108.570
8124.746704, 108.569
8125.083160, 108.569
8125.419617, 108.568
8125.756073, 108.568
8126.092529, 108.567
8126.428986, 108.567
8126.765442, 108.567
8127.101898, 108.566
8127.438354, 108.565
8127.774811, 108.565
8128.111267, 108.564
8128.447723, 108.564
8128.784180, 108.564
8129.120636, 108.563
8129.457092, 108.563
8129.793549, 108.562
8130.130005, 108.562
8130.466461, 108.561
8130.802917, 108.561
8131.139374, 108.560
8131.475830, 108.560
8131.812286, 108.559
8132.148743, 108.559
8132.485199, 108.558
8132.821655, 108.558
8133.158112, 108.557
8133.494568, 108.557
8133.831024, 108.556
8134.167480, 108.556
8134.503937, 108.555
8134.840393, 108.555
8135.176849, 108.554
8135.513306, 108.554
8135.849762, 108.554
8136.186218, 108.554
8136.522675, 108.553
8136.859131, 108.553
8137.195587, 108.552
8137.532043, 108.551
8137.868500, 108.550
8138.204956, 108.550
8138.541412, 108.550
8138.877869, 108.549
8139.214325, 108.549
8139.550781, 108.548
8139.887238, 108.547
8140.223694, 108.547
8140.560150, 108.546
8140.896606, 108.546
8141.233063, 108.546
8141.569519, 108.545
8141.905975, 108.545
8142.242432, 108.544
8142.578888, 108.543
8142.915344, 108.542
8143.251801, 108.542
8143.588257, 108.541
8143.924713, 108.541
8144.261169, 108.541
8144.597626, 108.540
8144.934082, 108.540
8145.270538, 108.539
8145.606995, 108.538
8145.943451, 108.538
8146.279907, 108.537
8146.616364, 108.537
8146.952820, 108.536
8147.289276, 108.535
8147.625732, 108.535
8147.962189, 108.534
8148.298645, 108.534
8148.635101, 108.533
8148.971558, 108.533
8149.308014, 108.532
8149.644470, 108.532
8149.980927, 108.531
8150.317383, 108.531
8150.653839, 108.530
8150.990295, 108.530
8151.326752, 108.529
8151.663208, 108.529
8151.999664, 108.528
8152.336121, 108.528
8152.672577, 108.527
8153.009033, 108.526
8153.345490, 108.526
8153.681946, 108.525
8154.018402, 108.525
8154.354858, 108.524
8154.691315, 108.524
8155.027771, 108.523
8155.364227, 108.523
8155.700684, 108.522
8156.037140, 108.522
8156.373596, 108.521
8156.710052, 108.521
8157.046509, 108.520
8157.382965, 108.520
8157.719421, 108.519
8158.055878, 108.518
8158.392334, 108.518
8158.728790, 108.517
8159.065247, 108.516
8159.401703, 108.516
8159.738159, 108.515
8160.074615, 108.515
8160.411072, 108.514
8160.747528, 108.514
8161.083984, 108.513
8161.420441, 108.513
8161.756897, 108.512
8162.093353, 108.512
8162.429810, 108.511
8162.766266, 108.511
8163.102722, 108.510
8163.439178, 108.510
8163.775635, 108.509
8164.112091, 108.509
8164.448547, 108.508
8164.785004, 108.507
8165.121460, 108.507
8165.457916, 108.506
8165.794373, 108.505
8166.130829, 108.505
8166.467285, 108.504
8166.803741, 108.503
8167.140198, 108.503
8167.476654, 108.502
8167.813110, 108.502
8168.149567, 108.502
8168.486023, 108.501
8168.822479, 108.501
8169.158936, 108.500
8169.495392, 108.499
8169.831848, 108.499
8170.168304, 108.498
8170.504761, 108.498
8170.841217, 108.497
8171.177673, 108.497
8171.514130, 108.496
8171.850586, 108.495
8172.187042, 108.494
8172.523499, 108.494
8172.859955, 108.494
8173.196411, 108.493
8173.532867, 108.493
8173.869324, 108.492
8174.205780, 108.491
8174.542236, 108.490
8174.878693, 108.489
8175.215149, 108.489
8175.551605, 108.489
8175.888062, 108.489
8176.224518, 108.488
8176.560974, 108.487
8176.897430, 108.487
8177.233887, 108.486
8177.570343, 108.485
8177.906799, 108.484
8178.243256, 108.484
8178.579712, 108.484
8178.916168, 108.483
8179.252625, 108.483
8179.589081, 108.482
8179.925537, 108.482
8180.261993, 108.481
8180.598450, 108.480
8180.934906, 108.479
8181.271362, 108.478
8181.607819, 108.477
8181.944275, 108.477
8182.280731, 108.476
8182.617188, 108.476
8182.953644, 108.476
8183.290100, 108.475
8183.626556, 108.475
8183.963013, 108.474
8184.299469, 108.473
8184.635925, 108.472
8184.972382, 108.472
8185.308838, 108.471
8185.645294, 108.471
8185.981750, 108.470
8186.318207, 108.470
8186.654663, 108.469
8186.991119, 108.469
8187.327576, 108.468
8187.664032, 108.468
8188.000488, 108.467
8188.336945, 108.466
8188.673401, 108.466
8189.009857, 108.465
8189.346313, 108.465
8189.682770, 108.464
8190.019226, 108.463
8190.355682, 108.463
8190.692139, 108.462
8191.028595, 108.461
8191.365051, 108.460
8191.701508, 108.460
8192.037964, 108.459
8192.374420, 108.459
8192.710876, 108.459
8193.047333, 108.458
8193.383789, 108.457
8193.720245, 108.457
8194.056702, 108.456
8194.393158, 108.455
8194.729614, 108.455
8195.066071, 108.454
8195.402527, 108.454
8195.738983, 108.454
8196.075439, 108.453
8196.411896, 108.452
8196.748352, 108.451
8197.084808, 108.451
8197.421265, 108.450
8197.757721, 108.449
8198.094177, 108.449
8198.430634, 108.448
8198.767090, 108.448
8199.103546, 108.447
8199.440002, 108.447
8199.776459, 108.446
8200.112915, 108.445
8200.449371, 108.445
8200.785828, 108.444
8201.122284, 108.443
8201.458740, 108.443
8201.795197, 108.442
8202.131653, 108.442
8202.468109, 108.441
8202.804565, 108.441
8203.141022, 108.440
8203.477478, 108.439
8203.813934, 108.438
8204.150391, 108.437
8204.486847, 108.436
8204.823303, 108.436
8205.159760, 108.436
8205.496216, 108.435
8205.832672, 108.435
8206.169128, 108.434
8206.505585, 108.434
8206.842041, 108.433
8207.178497, 108.432
8207.514954, 108.431
8207.851410, 108.431
8208.187866, 108.430
8208.524323, 108.429
8208.860779, 108.429
8209.197235, 108.428
8209.533691, 108.428
8209.870148, 108.427
8210.206604, 108.427
8210.543060, 108.426
8210.879517, 108.426
8211.215973, 108.425
8211.552429, 108.424
8211.888885, 108.424
8212.225342, 108.423
8212.561798, 108.422
8212.898254, 108.421
8213.234711, 108.420
8213.571167, 108.420
8213.907623, 108.419
8214.244080, 108.419
8214.580536, 108.418
8214.916992, 108.418
8215.253448, 108.417
8215.589905, 108.417
8215.926361, 108.416
8216.262817, 108.416
8216.599274, 108.415
8216.935730, 108.414
8217.272186, 108.414
8217.608643, 108.413
8217.945099, 108.413
8218.281555, 108.412
8218.618011, 108.412
8218.954468, 108.411
8219.290924, 108.410
8219.627380, 108.409
8219.963837, 108.409
8220.300293, 108.409
8220.636749, 108.408
8220.973206, 108.408
8221.309662, 108.407
8221.646118, 108.406
8221.982574, 108.405
8222.319031, 108.405
8222.655487, 108.404
8222.991943, 108.404
8223.328400, 108.403
8223.664856, 108.403
8224.001312, 108.402
8224.337769, 108.402
8224.674225, 108.401
8225.010681, 108.400
8225.347137, 108.400
8225.683594, 108.399
8226.020050, 108.399
8226.356506, 108.398
8226.692963, 108.397
8227.029419, 108.397
8227.365875, 108.396
8227.702332, 108.396
8228.038788, 108.395
8228.375244, 108.395
8228.711700, 108.394
8229.048157, 108.393
8229.384613, 108.392
8229.721069, 108.391
8230.057526, 108.391
8230.393982, 108.390
8230.730438, 108.390
8231.066895, 108.389
8231.403351, 108.389
8231.739807, 108.388
8232.076263, 108.388
8232.412720, 108.387
8232.749176, 108.386
8233.085632, 108.386
8233.422089, 108.385
8233.758545, 108.384
8234.095001, 108.384
8234.431458, 108.383
8234.767914, 108.382
8235.104370, 108.382
8235.440826, 108.382
8235.777283, 108.381
8236.113739, 108.381
8236.450195, 108.380
8236.786652, 108.379
8237.123108, 108.379
8237.459564, 108.378
8237.796021, 108.377
8238.132477, 108.377
8238.468933, 108.377
8238.805389, 108.376
8239.141846, 108.376
8239.478302, 108.375
8239.814758, 108.374
8240.151215, 108.374
8240.487671, 108.373
8240.824127, 108.373
8241.160583, 108.372
8241.497040, 108.372
8241.833496, 108.371
8242.169952, 108.370
8242.506409, 108.370
8242.842865, 108.369
8243.179321, 108.368
8243.515778, 108.367
8243.852234, 108.367
8244.188690, 108.366
8244.525146, 108.366
8244.861603, 108.365
8245.198059, 108.365
8245.534515, 108.364
8245.870972, 108.364
8246.207428, 108.363
8246.543884, 108.363
8246.880341, 108.362
8247.216797, 108.361
8247.553253, 108.361
8247.889709, 108.360
8248.226166, 108.360
8248.562622, 108.359
8248.899078, 108.358
8249.235535, 108.358
8249.571991, 108.357
8249.908447, 108.356
8250.244904, 108.356
8250.581360, 108.355
8250.917816, 108.355
8251.254272, 108.354
8251.590729, 108.354
8251.927185, 108.353
8252.263641, 108.353
8252.600098, 108.352
8252.936554, 108.352
8253.273010, 108.351
8253.609467, 108.351
8253.945923, 108.350
8254.282379, 108.349
8254.618835, 108.349
8254.955292, 108.348
8255.291748, 108.348
8255.628204, 108.347
8255.964661, 108.347
8256.301117, 108.346
8256.637573, 108.345
8256.974030, 108.345
8257.310486, 108.344
8257.646942, 108.344
8257.983398, 108.343
8258.319855, 108.343
8258.656311, 108.342
8258.992767, 108.342
8259.329224, 108.341
8259.665680, 108.341
8260.002136, 108.340
8260.338593, 108.339
8260.675049, 108.339
8261.011505, 108.338
8261.347961, 108.337
8261.684418, 108.337
8262.020874, 108.336
8262.357330, 108.335
8262.693787, 108.335
8263.030243, 108.335
8263.366699, 108.335
8263.703156, 108.334
8264.039612, 108.334
8264.376068, 108.333
8264.712524, 108.332
8265.048981, 108.332
8265.385437, 108.331
8265.721893, 108.331
8266.058350, 108.330
8266.394806, 108.330
8266.731262, 108.329
8267.067719, 108.329
8267.404175, 108.328
8267.740631, 108.327
8268.077087, 108.326
8268.413544, 108.326
8268.750000, 108.325
8269.086456, 108.324
8269.422913, 108.324
8269.759369, 108.324
8270.095825, 108.323
8270.432281, 108.323
8270.768738, 108.323
8271.105194, 108.322
8271.441650, 108.322
8271.778107, 108.321
8272.114563, 108.320
8272.451019, 108.320
8272.787476, 108.319
8273.123932, 108.319
8273.460388, 108.319
8273.796844, 108.318
8274.133301, 108.317
8274.469757, 108.317
8274.806213, 108.316
8275.142670, 108.316
8275.479126, 108.315
8275.815582, 108.315
8276.152039, 108.315
8276.488495, 108.314
8276.824951, 108.313
8277.161407, 108.313
8277.497864, 108.312
8277.834320, 108.312
8278.170776, 108.311
8278.507233, 108.311
8278.843689, 108.310
8279.180145, 108.310
8279.516602, 108.309
8279.853058, 108.309
8280.189514, 108.309
8280.525970, 108.308
8280.862427, 108.308
8281.198883, 108.307
8281.535339, 108.306
8281.871796, 108.305
8282.208252, 108.304
8282.544708, 108.304
8282.881165, 108.304
8283.217621, 108.304
8283.554077, 108.304
8283.890533, 108.303
8284.226990, 108.302
8284.563446, 108.301
8284.899902, 108.301
8285.236359, 108.301
8285.572815, 108.300
8285.909271, 108.300
8286.245728, 108.300
8286.582184, 108.299
8286.918640, 108.299
8287.255096, 108.298
8287.591553, 108.298
8287.928009, 108.298
8288.264465, 108.297
8288.600922, 108.296
8288.937378, 108.296
8289.273834, 108.295
8289.610291, 108.294
8289.946747, 108.294
8290.283203, 108.294
8290.619659, 108.294
8290.956116, 108.293
8291.292572, 108.293
8291.629028, 108.292
8291.965485, 108.291
8292.301941, 108.291
8292.638397, 108.290
8292.974854, 108.290
8293.311310, 108.289
8293.647766, 108.289
8293.984222, 108.288
8294.320679, 108.288
8294.657135, 108.287
8294.993591, 108.287
8295.330048, 108.287
8295.666504, 108.286
8296.002960, 108.286
8296.339417, 108.285
8296.675873, 108.285
8297.012329, 108.285
8297.348785, 108.284
8297.685242, 108.284
8298.021698, 108.283
8298.358154, 108.283
8298.694611, 108.282
8299.031067, 108.282
8299.367523, 108.281
8299.703979, 108.281
8300.040436, 108.281
8300.376892, 108.280
8300.713348, 108.279
8301.049805, 108.279
8301.386261, 108.278
8301.722717, 108.278
8302.059174, 108.278
8302.395630, 108.277
8302.732086, 108.277
8303.068542, 108.276
8303.404999, 108.275
8303.741455, 108.275
8304.077911, 108.274
8304.414368, 108.274
8304.750824, 108.274
8305.087280, 108.274
8305.423737, 108.273
8305.760193, 108.273
8306.096649, 108.272
8306.433105, 108.272
8306.769562, 108.271
8307.106018, 108.270
8307.442474, 108.270
8307.778931, 108.269
8308.115387, 108.269
8308.451843, 108.268
8308.788300, 108.268
8309.124756, 108.267
8309.461212, 108.267
8309.797668, 108.266
8310.134125, 108.266
8310.470581, 108.266
8310.807037, 108.265
8311.143494, 108.265
8311.479950, 108.265
8311.816406, 108.265
8312.152863, 108.264
8312.489319, 108.264
8312.825775, 108.263
8313.162231, 108.263
8313.498688, 108.262
8313.835144, 108.262
8314.171600, 108.262
8314.508057, 108.262
8314.844513, 108.261
8315.180969, 108.261
8315.517426, 108.261
8315.853882, 108.260
8316.190338, 108.259
8316.526794, 108.259
8316.863251, 108.258
8317.199707, 108.258
8317.536163, 108.257
8317.872620, 108.257
8318.209076, 108.256
8318.545532, 108.256
8318.881989, 108.256
8319.218445, 108.255
8319.554901, 108.255
8319.891357, 108.254
8320.227814, 108.254
8320.564270, 108.253
8320.900726, 108.253
8321.237183, 108.253
8321.573639, 108.252
8321.910095, 108.252
8322.246552, 108.252
8322.583008, 108.251
8322.919464, 108.251
8323.255920, 108.251
8323.592377, 108.250
8323.928833, 108.250
8324.265289, 108.249
8324.601746, 108.249
8324.938202, 108.248
8325.274658, 108.248
8325.611115, 108.248
8325.947571, 108.248
8326.284027, 108.247
8326.620483, 108.247
8326.956940, 108.246
8327.293396, 108.246
8327.629852, 108.245
8327.966309, 108.245
8328.302765, 108.244
8328.639221, 108.244
8328.975677, 108.244
8329.312134, 108.244
8329.648590, 108.243
8329.985046, 108.243
8330.321503, 108.242
8330.657959, 108.242
8330.994415, 108.242
8331.330872, 108.242
8331.667328, 108.242
8332.003784, 108.241
8332.340240, 108.241
8332.676697, 108.240
8333.013153, 108.240
8333.349609, 108.239
8333.686066, 108.239
8334.022522, 108.238
8334.358978, 108.238
8334.695435, 108.238
8335.031891, 108.238
8335.368347, 108.237
8335.704803, 108.237
8336.041260, 108.236
8336.377716, 108.236
8336.714172, 108.236
8337.050629, 108.236
8337.387085, 108.235
8337.723541, 108.235
8338.059998, 108.234
8338.396454, 108.234
8338.732910, 108.233
8339.069366, 108.233
8339.405823, 108.232
8339.742279, 108.232
8340.078735, 108.232
8340.415192, 108.231
8340.751648, 108.231
8341.088104, 108.230
8341.424561, 108.230
8341.761017, 108.230
8342.097473, 108.230
8342.433929, 108.230
8342.770386, 108.229
8343.106842, 108.229
8343.443298, 108.229
8343.779755, 108.228
8344.116211, 108.228
8344.452667, 108.227
8344.789124, 108.227
8345.125580, 108.227
8345.462036, 108.227
8345.798492, 108.227
8346.134949, 108.227
8346.471405, 108.226
8346.807861, 108.226
8347.144318, 108.225
8347.480774, 108.225
8347.817230, 108.224
8348.153687, 108.224
8348.490143, 108.223
8348.826599, 108.223
8349.163055, 108.223
8349.499512, 108.223
8349.835968, 108.223
8350.172424, 108.223
8350.508881, 108.222
8350.845337, 108.222
8351.181793, 108.221
8351.518250, 108.221
8351.854706, 108.220
8352.191162, 108.220
8352.527618, 108.220
8352.864075, 108.220
8353.200531, 108.220
8353.536987, 108.219
8353.873444, 108.219
8354.209900, 108.219
8354.546356, 108.218
8354.882812, 108.218
8355.219269, 108.218
8355.555725, 108.217
8355.892181, 108.217
8356.228638, 108.217
8356.565094, 108.216
8356.901550, 108.216
8357.238007, 108.216
8357.574463, 108.215
8357.910919, 108.215
8358.247375, 108.214
8358.583832, 108.214
8358.920288, 108.213
8359.256744, 108.213
8359.593201, 108.213
8359.929657, 108.213
8360.266113, 108.213
8360.602570, 108.213
8360.939026, 108.212
8361.275482, 108.212
8361.611938, 108.211
8361.948395, 108.211
8362.284851, 108.211
8362.621307, 108.210
8362.957764, 108.210
8363.294220, 108.210
8363.630676, 108.210
8363.967133, 108.210
8364.303589, 108.209
8364.640045, 108.209
8364.976501, 108.209
8365.312958, 108.209
8365.649414, 108.208
8365.985870, 108.208
8366.322327, 108.208
8366.658783, 108.208
8366.995239, 108.207
8367.331696, 108.207
8367.668152, 108.207
8368.004608, 108.206
8368.341064, 108.206
8368.677521, 108.205
8369.013977, 108.205
8369.350433, 108.205
8369.686890, 108.205
8370.023346, 108.205
8370.359802, 108.204
8370.696259, 108.204
8371.032715, 108.204
8371.369171, 108.203
8371.705627, 108.203
8372.042084, 108.203
8372.378540, 108.202
8372.714996, 108.202
8373.051453, 108.202
8373.387909, 108.202
8373.724365, 108.202
8374.060822, 108.202
8374.397278, 108.202
8374.733734, 108.201
8375.070190, 108.201
8375.406647, 108.201
8375.743103, 108.200
8376.079559, 108.200
8376.416016, 108.200
8376.752472, 108.200
8377.088928, 108.200
8377.425385, 108.199
8377.761841, 108.199
8378.098297, 108.199
8378.434753, 108.198
8378.771210, 108.198
8379.107666, 108.198
8379.444122, 108.198
8379.780579, 108.197
8380.117035, 108.197
8380.453491, 108.196
8380.789948, 108.196
8381.126404, 108.196
8381.462860, 108.196
8381.799316, 108.196
8382.135773, 108.196
8382.472229, 108.195
8382.808685, 108.195
8383.145142, 108.195
8383.481598, 108.195
8383.818054, 108.195
8384.154510, 108.194
8384.490967, 108.194
8384.827423, 108.193
8385.163879, 108.193
8385.500336, 108.193
8385.836792, 108.193
8386.173248, 108.192
8386.509705, 108.192
8386.846161, 108.192
8387.182617, 108.192
8387.519073, 108.191
8387.855530, 108.191
8388.191986, 108.191
8388.528442, 108.191
