Freq(Hz), SPL(dB)
9918.395233, 105.248
9918.731689, 105.245
9919.068146, 105.242
9919.404602, 105.239
9919.741058, 105.236
9920.077515, 105.233
9920.413971, 105.230
9920.750427, 105.226
9921.086884, 105.223
9921.423340, 105.219
9921.759796, 105.215
9922.096252, 105.212
9922.432709, 105.209
9922.769165, 105.206
9923.105621, 105.203
9923.442078, 105.200
9923.778534, 105.197
9924.114990, 105.193
9924.451447, 105.191
9924.787903, 105.188
9925.124359, 105.185
9925.460815, 105.182
9925.797272, 105.179
9926.133728, 105.175
9926.470184, 105.172
9926.806641, 105.168
9927.143097, 105.165
9927.479553, 105.162
9927.816010, 105.159
9928.152466, 105.156
9928.488922, 105.153
9928.825378, 105.150
9929.161835, 105.147
9929.498291, 105.144
9929.834747, 105.141
9930.171204, 105.137
9930.507660, 105.134
9930.844116, 105.131
9931.180573, 105.128
9931.517029, 105.124
9931.853485, 105.121
9932.189941, 105.118
9932.526398, 105.115
9932.862854, 105.112
9933.199310, 105.109
9933.535767, 105.106
9933.872223, 105.103
9934.208679, 105.100
9934.545135, 105.096
9934.881592, 105.093
9935.218048, 105.090
9935.554504, 105.087
9935.890961, 105.083
9936.227417, 105.080
9936.563873, 105.077
9936.900330, 105.074
9937.236786, 105.071
9937.573242, 105.068
9937.909698, 105.065
9938.246155, 105.062
9938.582611, 105.059
9938.919067, 105.055
9939.255524, 105.052
9939.591980, 105.049
9939.928436, 105.046
9940.264893, 105.042
9940.601349, 105.039
9940.937805, 105.036
9941.274261, 105.032
9941.610718, 105.029
9941.947174, 105.026
9942.283630, 105.023
9942.620087, 105.020
9942.956543, 105.017
9943.292999, 105.014
9943.629456, 105.011
9943.965912, 105.008
9944.302368, 105.005
9944.638824, 105.002
9944.975281, 104.999
9945.311737, 104.995
9945.648193, 104.992
9945.984650, 104.989
9946.321106, 104.986
9946.657562, 104.983
9946.994019, 104.980
9947.330475, 104.977
9947.666931, 104.974
9948.003387, 104.970
9948.339844, 104.967
9948.676300, 104.963
9949.012756, 104.960
9949.349213, 104.957
9949.685669, 104.954
9950.022125, 104.951
9950.358582, 104.949
9950.695038, 104.946
9951.031494, 104.943
9951.367950, 104.939
9951.704407, 104.936
9952.040863, 104.933
9952.377319, 104.930
9952.713776, 104.927
9953.050232, 104.923
9953.386688, 104.920
9953.723145, 104.917
9954.059601, 104.913
9954.396057, 104.910
9954.732513, 104.907
9955.068970, 104.904
9955.405426, 104.901
9955.741882, 104.898
9956.078339, 104.895
9956.414795, 104.892
9956.751251, 104.889
9957.087708, 104.885
9957.424164, 104.882
9957.760620, 104.879
9958.097076, 104.875
9958.433533, 104.872
9958.769989, 104.870
9959.106445, 104.867
9959.442902, 104.863
9959.779358, 104.860
9960.115814, 104.857
9960.452271, 104.854
9960.788727, 104.851
9961.125183, 104.848
9961.461639, 104.845
9961.798096, 104.842
9962.134552, 104.839
9962.471008, 104.837
9962.807465, 104.833
9963.143921, 104.830
9963.480377, 104.827
9963.816833, 104.824
9964.153290, 104.821
9964.489746, 104.818
9964.826202, 104.815
9965.162659, 104.812
9965.499115, 104.809
9965.835571, 104.805
9966.172028, 104.802
9966.508484, 104.799
9966.844940, 104.796
9967.181396, 104.793
9967.517853, 104.790
9967.854309, 104.787
9968.190765, 104.784
9968.527222, 104.781
9968.863678, 104.778
9969.200134, 104.774
9969.536591, 104.771
9969.873047, 104.768
9970.209503, 104.765
9970.545959, 104.762
9970.882416, 104.759
9971.218872, 104.756
9971.555328, 104.753
9971.891785, 104.749
9972.228241, 104.746
9972.564697, 104.743
9972.901154, 104.740
9973.237610, 104.737
9973.574066, 104.734
9973.910522, 104.731
9974.246979, 104.727
9974.583435, 104.724
9974.919891, 104.722
9975.256348, 104.719
9975.592804, 104.716
9975.929260, 104.713
9976.265717, 104.709
9976.602173, 104.706
9976.938629, 104.703
9977.275085, 104.700
9977.611542, 104.698
9977.947998, 104.695
9978.284454, 104.692
9978.620911, 104.688
9978.957367, 104.685
9979.293823, 104.681
9979.630280, 104.678
9979.966736, 104.675
9980.303192, 104.672
9980.639648, 104.669
9980.976105, 104.666
9981.312561, 104.663
9981.649017, 104.661
9981.985474, 104.658
9982.321930, 104.655
9982.658386, 104.652
9982.994843, 104.648
9983.331299, 104.645
9983.667755, 104.641
9984.004211, 104.638
9984.340668, 104.635
9984.677124, 104.632
9985.013580, 104.629
9985.350037, 104.626
9985.686493, 104.624
9986.022949, 104.621
9986.359406, 104.618
9986.695862, 104.615
9987.032318, 104.612
9987.368774, 104.608
9987.705231, 104.605
9988.041687, 104.602
9988.378143, 104.600
9988.714600, 104.597
9989.051056, 104.594
9989.387512, 104.591
9989.723969, 104.588
9990.060425, 104.584
9990.396881, 104.581
9990.733337, 104.578
9991.069794, 104.575
9991.406250, 104.572
9991.742706, 104.570
9992.079163, 104.567
9992.415619, 104.564
9992.752075, 104.561
9993.088531, 104.557
9993.424988, 104.554
9993.761444, 104.551
9994.097900, 104.548
9994.434357, 104.545
9994.770813, 104.543
9995.107269, 104.540
9995.443726, 104.537
9995.780182, 104.534
9996.116638, 104.530
9996.453094, 104.527
9996.789551, 104.524
9997.126007, 104.521
9997.462463, 104.518
9997.798920, 104.515
9998.135376, 104.512
9998.471832, 104.510
9998.808289, 104.507
9999.144745, 104.504
9999.481201, 104.500
9999.817657, 104.497
10000.154114, 104.494
10000.490570, 104.490
10000.827026, 104.487
10001.163483, 104.485
10001.499939, 104.482
10001.836395, 104.479
10002.172852, 104.476
10002.509308, 104.473
10002.845764, 104.470
10003.182220, 104.467
10003.518677, 104.464
10003.855133, 104.461
10004.191589, 104.458
10004.528046, 104.455
10004.864502, 104.453
10005.200958, 104.450
10005.537415, 104.447
10005.873871, 104.444
10006.210327, 104.441
10006.546783, 104.438
10006.883240, 104.435
10007.219696, 104.432
10007.556152, 104.429
10007.892609, 104.426
10008.229065, 104.423
10008.565521, 104.420
10008.901978, 104.417
10009.238434, 104.414
10009.574890, 104.410
10009.911346, 104.408
10010.247803, 104.405
10010.584259, 104.402
10010.920715, 104.400
10011.257172, 104.397
10011.593628, 104.394
10011.930084, 104.391
10012.266541, 104.387
10012.602997, 104.384
10012.939453, 104.381
10013.275909, 104.378
10013.612366, 104.375
10013.948822, 104.372
10014.285278, 104.370
10014.621735, 104.367
10014.958191, 104.364
10015.294647, 104.361
10015.631104, 104.358
10015.967560, 104.355
10016.304016, 104.352
10016.640472, 104.350
10016.976929, 104.347
10017.313385, 104.344
10017.649841, 104.342
10017.986298, 104.338
10018.322754, 104.335
10018.659210, 104.332
10018.995667, 104.328
10019.332123, 104.325
10019.668579, 104.322
10020.005035, 104.320
10020.341492, 104.317
10020.677948, 104.314
10021.014404, 104.311
10021.350861, 104.308
10021.687317, 104.305
10022.023773, 104.302
10022.360229, 104.299
10022.696686, 104.296
10023.033142, 104.293
10023.369598, 104.291
10023.706055, 104.288
10024.042511, 104.285
10024.378967, 104.282
10024.715424, 104.279
10025.051880, 104.277
10025.388336, 104.274
10025.724792, 104.271
10026.061249, 104.269
10026.397705, 104.266
10026.734161, 104.263
10027.070618, 104.260
10027.407074, 104.257
10027.743530, 104.254
10028.079987, 104.251
10028.416443, 104.248
10028.752899, 104.245
10029.089355, 104.242
10029.425812, 104.239
10029.762268, 104.236
10030.098724, 104.233
10030.435181, 104.230
10030.771637, 104.226
10031.108093, 104.223
10031.444550, 104.221
10031.781006, 104.218
10032.117462, 104.216
10032.453918, 104.214
10032.790375, 104.211
10033.126831, 104.209
10033.463287, 104.206
10033.799744, 104.203
10034.136200, 104.200
10034.472656, 104.197
10034.809113, 104.194
10035.145569, 104.191
10035.482025, 104.188
10035.818481, 104.184
10036.154938, 104.181
10036.491394, 104.178
10036.827850, 104.175
10037.164307, 104.173
10037.500763, 104.170
10037.837219, 104.168
10038.173676, 104.165
10038.510132, 104.162
10038.846588, 104.159
10039.183044, 104.156
10039.519501, 104.154
10039.855957, 104.151
10040.192413, 104.148
10040.528870, 104.145
10040.865326, 104.142
10041.201782, 104.140
10041.538239, 104.137
10041.874695, 104.134
10042.211151, 104.131
10042.547607, 104.128
10042.884064, 104.126
10043.220520, 104.123
10043.556976, 104.120
10043.893433, 104.117
10044.229889, 104.114
10044.566345, 104.111
10044.902802, 104.108
10045.239258, 104.106
10045.575714, 104.103
10045.912170, 104.099
10046.248627, 104.096
10046.585083, 104.093
10046.921539, 104.091
10047.257996, 104.088
10047.594452, 104.086
10047.930908, 104.083
10048.267365, 104.080
10048.603821, 104.078
10048.940277, 104.075
10049.276733, 104.072
10049.613190, 104.069
10049.949646, 104.066
10050.286102, 104.063
10050.622559, 104.060
10050.959015, 104.057
10051.295471, 104.055
10051.631927, 104.052
10051.968384, 104.049
10052.304840, 104.046
10052.641296, 104.044
10052.977753, 104.041
10053.314209, 104.038
10053.650665, 104.035
10053.987122, 104.032
10054.323578, 104.029
10054.660034, 104.026
10054.996490, 104.023
10055.332947, 104.021
10055.669403, 104.019
10056.005859, 104.016
10056.342316, 104.014
10056.678772, 104.011
10057.015228, 104.008
10057.351685, 104.005
10057.688141, 104.002
10058.024597, 103.999
10058.361053, 103.996
10058.697510, 103.993
10059.033966, 103.990
10059.370422, 103.987
10059.706879, 103.985
10060.043335, 103.982
10060.379791, 103.980
10060.716248, 103.978
10061.052704, 103.975
10061.389160, 103.972
10061.725616, 103.969
10062.062073, 103.966
10062.398529, 103.963
10062.734985, 103.960
10063.071442, 103.958
10063.407898, 103.956
10063.744354, 103.953
10064.080811, 103.950
10064.417267, 103.947
10064.753723, 103.944
10065.090179, 103.941
10065.426636, 103.938
10065.763092, 103.936
10066.099548, 103.933
10066.436005, 103.930
10066.772461, 103.927
10067.108917, 103.924
10067.445374, 103.921
10067.781830, 103.919
10068.118286, 103.916
10068.454742, 103.914
10068.791199, 103.911
10069.127655, 103.909
10069.464111, 103.906
10069.800568, 103.903
10070.137024, 103.901
10070.473480, 103.898
10070.809937, 103.895
10071.146393, 103.892
10071.482849, 103.889
10071.819305, 103.886
10072.155762, 103.883
10072.492218, 103.880
10072.828674, 103.877
10073.165131, 103.875
10073.501587, 103.872
10073.838043, 103.870
10074.174500, 103.868
10074.510956, 103.865
10074.847412, 103.862
10075.183868, 103.860
10075.520325, 103.857
10075.856781, 103.854
10076.193237, 103.852
10076.529694, 103.849
10076.866150, 103.846
10077.202606, 103.843
10077.539062, 103.840
10077.875519, 103.837
10078.211975, 103.834
10078.548431, 103.832
10078.884888, 103.830
10079.221344, 103.828
10079.557800, 103.825
10079.894257, 103.822
10080.230713, 103.819
10080.567169, 103.816
10080.903625, 103.813
10081.240082, 103.810
10081.576538, 103.808
10081.912994, 103.805
10082.249451, 103.802
10082.585907, 103.800
10082.922363, 103.797
10083.258820, 103.794
10083.595276, 103.792
10083.931732, 103.789
10084.268188, 103.787
10084.604645, 103.784
10084.941101, 103.781
10085.277557, 103.778
10085.614014, 103.775
10085.950470, 103.773
10086.286926, 103.770
10086.623383, 103.768
10086.959839, 103.766
10087.296295, 103.763
10087.632751, 103.761
10087.969208, 103.758
10088.305664, 103.755
10088.642120, 103.752
10088.978577, 103.749
10089.315033, 103.746
10089.651489, 103.743
10089.987946, 103.741
10090.324402, 103.738
10090.660858, 103.735
10090.997314, 103.733
10091.333771, 103.730
10091.670227, 103.727
10092.006683, 103.725
10092.343140, 103.722
10092.679596, 103.720
10093.016052, 103.717
10093.352509, 103.714
10093.688965, 103.712
10094.025421, 103.709
10094.361877, 103.707
10094.698334, 103.704
10095.034790, 103.702
10095.371246, 103.699
10095.707703, 103.696
10096.044159, 103.694
10096.380615, 103.691
10096.717072, 103.688
10097.053528, 103.685
10097.389984, 103.683
10097.726440, 103.680
10098.062897, 103.678
10098.399353, 103.675
10098.735809, 103.672
10099.072266, 103.669
10099.408722, 103.667
10099.745178, 103.664
10100.081635, 103.662
10100.418091, 103.660
10100.754547, 103.657
10101.091003, 103.654
10101.427460, 103.651
10101.763916, 103.648
10102.100372, 103.645
10102.436829, 103.643
10102.773285, 103.640
10103.109741, 103.638
10103.446198, 103.635
10103.782654, 103.632
10104.119110, 103.630
10104.455566, 103.627
10104.792023, 103.624
10105.128479, 103.622
10105.464935, 103.619
10105.801392, 103.616
10106.137848, 103.614
10106.474304, 103.612
10106.810760, 103.610
10107.147217, 103.607
10107.483673, 103.605
10107.820129, 103.602
10108.156586, 103.600
10108.493042, 103.597
10108.829498, 103.594
10109.165955, 103.591
10109.502411, 103.588
10109.838867, 103.586
10110.175323, 103.583
10110.511780, 103.580
10110.848236, 103.578
10111.184692, 103.575
10111.521149, 103.573
10111.857605, 103.571
10112.194061, 103.568
10112.530518, 103.565
10112.866974, 103.562
10113.203430, 103.560
10113.539886, 103.557
10113.876343, 103.555
10114.212799, 103.552
10114.549255, 103.550
10114.885712, 103.547
10115.222168, 103.544
10115.558624, 103.541
10115.895081, 103.538
10116.231537, 103.536
10116.567993, 103.533
10116.904449, 103.531
10117.240906, 103.529
10117.577362, 103.527
10117.913818, 103.524
10118.250275, 103.522
10118.586731, 103.519
10118.923187, 103.516
10119.259644, 103.513
10119.596100, 103.511
10119.932556, 103.508
10120.269012, 103.505
10120.605469, 103.503
10120.941925, 103.501
10121.278381, 103.499
10121.614838, 103.496
10121.951294, 103.494
10122.287750, 103.492
10122.624207, 103.490
10122.960663, 103.487
10123.297119, 103.484
10123.633575, 103.482
10123.970032, 103.479
10124.306488, 103.476
10124.642944, 103.473
10124.979401, 103.471
10125.315857, 103.468
10125.652313, 103.466
10125.988770, 103.464
10126.325226, 103.461
10126.661682, 103.459
10126.998138, 103.456
10127.334595, 103.453
10127.671051, 103.450
10128.007507, 103.447
10128.343964, 103.445
10128.680420, 103.442
10129.016876, 103.440
10129.353333, 103.438
10129.689789, 103.436
10130.026245, 103.433
10130.362701, 103.430
10130.699158, 103.428
10131.035614, 103.425
10131.372070, 103.423
10131.708527, 103.420
10132.044983, 103.418
10132.381439, 103.415
10132.717896, 103.412
10133.054352, 103.409
10133.390808, 103.407
10133.727264, 103.405
10134.063721, 103.403
10134.400177, 103.401
10134.736633, 103.398
10135.073090, 103.396
10135.409546, 103.393
10135.746002, 103.390
10136.082458, 103.387
10136.418915, 103.385
10136.755371, 103.382
10137.091827, 103.380
10137.428284, 103.378
10137.764740, 103.376
10138.101196, 103.374
10138.437653, 103.372
10138.774109, 103.369
10139.110565, 103.366
10139.447021, 103.363
10139.783478, 103.360
10140.119934, 103.358
10140.456390, 103.355
10140.792847, 103.353
10141.129303, 103.351
10141.465759, 103.348
10141.802216, 103.346
10142.138672, 103.343
10142.475128, 103.341
10142.811584, 103.339
10143.148041, 103.336
10143.484497, 103.334
10143.820953, 103.331
10144.157410, 103.329
10144.493866, 103.326
10144.830322, 103.324
10145.166779, 103.322
10145.503235, 103.319
10145.839691, 103.317
10146.176147, 103.315
10146.512604, 103.312
10146.849060, 103.309
10147.185516, 103.306
10147.521973, 103.304
10147.858429, 103.302
10148.194885, 103.300
10148.531342, 103.298
10148.867798, 103.295
10149.204254, 103.293
10149.540710, 103.290
10149.877167, 103.287
10150.213623, 103.284
10150.550079, 103.281
10150.886536, 103.279
10151.222992, 103.277
10151.559448, 103.275
10151.895905, 103.273
10152.232361, 103.271
10152.568817, 103.269
10152.905273, 103.266
10153.241730, 103.263
10153.578186, 103.261
10153.914642, 103.258
10154.251099, 103.255
10154.587555, 103.253
10154.924011, 103.251
10155.260468, 103.249
10155.596924, 103.247
10155.933380, 103.244
10156.269836, 103.242
10156.606293, 103.239
10156.942749, 103.236
10157.279205, 103.234
10157.615662, 103.232
10157.952118, 103.230
10158.288574, 103.228
10158.625031, 103.225
10158.961487, 103.222
10159.297943, 103.219
10159.634399, 103.217
10159.970856, 103.214
10160.307312, 103.212
10160.643768, 103.210
10160.980225, 103.208
10161.316681, 103.206
10161.653137, 103.203
10161.989594, 103.200
10162.326050, 103.198
10162.662506, 103.196
10162.998962, 103.193
10163.335419, 103.191
10163.671875, 103.189
10164.008331, 103.186
10164.344788, 103.184
10164.681244, 103.182
10165.017700, 103.180
10165.354156, 103.177
10165.690613, 103.175
10166.027069, 103.173
10166.363525, 103.171
10166.699982, 103.169
10167.036438, 103.166
10167.372894, 103.164
10167.709351, 103.162
10168.045807, 103.159
10168.382263, 103.157
10168.718719, 103.154
10169.055176, 103.152
10169.391632, 103.150
10169.728088, 103.147
10170.064545, 103.145
10170.401001, 103.142
10170.737457, 103.140
10171.073914, 103.138
10171.410370, 103.135
10171.746826, 103.133
10172.083282, 103.130
10172.419739, 103.128
10172.756195, 103.126
10173.092651, 103.124
10173.429108, 103.122
10173.765564, 103.120
10174.102020, 103.117
10174.438477, 103.115
10174.774933, 103.113
10175.111389, 103.110
10175.447845, 103.108
10175.784302, 103.105
10176.120758, 103.103
10176.457214, 103.100
10176.793671, 103.098
10177.130127, 103.095
10177.466583, 103.093
10177.803040, 103.092
10178.139496, 103.089
10178.475952, 103.087
10178.812408, 103.085
10179.148865, 103.082
10179.485321, 103.079
10179.821777, 103.077
10180.158234, 103.075
10180.494690, 103.073
10180.831146, 103.071
10181.167603, 103.068
10181.504059, 103.066
10181.840515, 103.063
10182.176971, 103.061
10182.513428, 103.058
10182.849884, 103.056
10183.186340, 103.054
10183.522797, 103.052
10183.859253, 103.050
10184.195709, 103.048
10184.532166, 103.046
10184.868622, 103.044
10185.205078, 103.041
10185.541534, 103.039
10185.877991, 103.036
10186.214447, 103.034
10186.550903, 103.032
10186.887360, 103.030
10187.223816, 103.028
10187.560272, 103.026
10187.896729, 103.024
10188.233185, 103.021
10188.569641, 103.019
10188.906097, 103.016
10189.242554, 103.013
10189.579010, 103.011
10189.915466, 103.009
10190.251923, 103.007
10190.588379, 103.005
10190.924835, 103.003
10191.261292, 103.001
10191.597748, 102.999
10191.934204, 102.997
10192.270660, 102.995
10192.607117, 102.992
10192.943573, 102.990
10193.280029, 102.988
10193.616486, 102.986
10193.952942, 102.983
10194.289398, 102.981
10194.625854, 102.979
10194.962311, 102.977
10195.298767, 102.975
10195.635223, 102.973
10195.971680, 102.970
10196.308136, 102.968
10196.644592, 102.965
10196.981049, 102.963
10197.317505, 102.960
10197.653961, 102.959
10197.990417, 102.957
10198.326874, 102.955
10198.663330, 102.952
10198.999786, 102.950
10199.336243, 102.948
10199.672699, 102.945
10200.009155, 102.943
10200.345612, 102.941
10200.682068, 102.939
10201.018524, 102.936
10201.354980, 102.934
10201.691437, 102.932
10202.027893, 102.930
10202.364349, 102.928
10202.700806, 102.926
10203.037262, 102.924
10203.373718, 102.922
10203.710175, 102.920
10204.046631, 102.918
10204.383087, 102.915
10204.719543, 102.913
10205.056000, 102.910
10205.392456, 102.908
10205.728912, 102.905
10206.065369, 102.903
10206.401825, 102.902
10206.738281, 102.900
10207.074738, 102.898
10207.411194, 102.896
10207.747650, 102.894
10208.084106, 102.891
10208.420563, 102.888
10208.757019, 102.886
10209.093475, 102.884
10209.429932, 102.881
10209.766388, 102.879
10210.102844, 102.877
10210.439301, 102.875
10210.775757, 102.872
10211.112213, 102.870
10211.448669, 102.868
10211.785126, 102.867
10212.121582, 102.865
10212.458038, 102.863
10212.794495, 102.861
10213.130951, 102.859
10213.467407, 102.857
10213.803864, 102.855
10214.140320, 102.853
10214.476776, 102.851
10214.813232, 102.849
10215.149689, 102.847
10215.486145, 102.845
10215.822601, 102.842
10216.159058, 102.840
10216.495514, 102.837
10216.831970, 102.835
10217.168427, 102.833
10217.504883, 102.831
10217.841339, 102.830
10218.177795, 102.828
10218.514252, 102.826
10218.850708, 102.823
10219.187164, 102.821
10219.523621, 102.819
10219.860077, 102.817
10220.196533, 102.814
10220.532990, 102.812
10220.869446, 102.810
10221.205902, 102.808
10221.542358, 102.806
10221.878815, 102.804
10222.215271, 102.803
10222.551727, 102.800
10222.888184, 102.798
10223.224640, 102.796
10223.561096, 102.795
10223.897552, 102.793
10224.234009, 102.790
10224.570465, 102.788
10224.906921, 102.786
10225.243378, 102.783
10225.579834, 102.781
10225.916290, 102.779
10226.252747, 102.778
10226.589203, 102.776
10226.925659, 102.774
10227.262115, 102.772
10227.598572, 102.770
10227.935028, 102.767
10228.271484, 102.765
10228.607941, 102.763
10228.944397, 102.762
10229.280853, 102.760
10229.617310, 102.758
10229.953766, 102.756
10230.290222, 102.753
10230.626678, 102.751
10230.963135, 102.749
10231.299591, 102.747
10231.636047, 102.745
10231.972504, 102.744
10232.308960, 102.742
10232.645416, 102.740
10232.981873, 102.737
10233.318329, 102.735
10233.654785, 102.733
10233.991241, 102.731
10234.327698, 102.729
10234.664154, 102.727
10235.000610, 102.726
10235.337067, 102.724
10235.673523, 102.722
10236.009979, 102.720
10236.346436, 102.718
10236.682892, 102.716
10237.019348, 102.714
10237.355804, 102.712
10237.692261, 102.710
10238.028717, 102.708
10238.365173, 102.705
10238.701630, 102.703
10239.038086, 102.701
10239.374542, 102.699
10239.710999, 102.697
10240.047455, 102.695
10240.383911, 102.693
10240.720367, 102.691
10241.056824, 102.690
10241.393280, 102.688
10241.729736, 102.686
10242.066193, 102.684
10242.402649, 102.682
10242.739105, 102.679
10243.075562, 102.677
10243.412018, 102.675
10243.748474, 102.674
10244.084930, 102.672
10244.421387, 102.670
10244.757843, 102.668
10245.094299, 102.666
10245.430756, 102.664
10245.767212, 102.663
10246.103668, 102.661
10246.440125, 102.659
10246.776581, 102.657
10247.113037, 102.655
10247.449493, 102.653
10247.785950, 102.651
10248.122406, 102.649
10248.458862, 102.647
10248.795319, 102.645
10249.131775, 102.644
10249.468231, 102.642
10249.804688, 102.640
10250.141144, 102.638
10250.477600, 102.635
10250.814056, 102.633
10251.150513, 102.631
10251.486969, 102.630
10251.823425, 102.628
10252.159882, 102.626
10252.496338, 102.624
10252.832794, 102.622
10253.169250, 102.620
10253.505707, 102.617
10253.842163, 102.616
10254.178619, 102.614
10254.515076, 102.612
10254.851532, 102.610
10255.187988, 102.608
10255.524445, 102.606
10255.860901, 102.604
10256.197357, 102.603
10256.533813, 102.601
10256.870270, 102.599
10257.206726, 102.598
10257.543182, 102.596
10257.879639, 102.594
10258.216095, 102.592
10258.552551, 102.590
10258.889008, 102.588
10259.225464, 102.586
10259.561920, 102.585
10259.898376, 102.582
10260.234833, 102.580
10260.571289, 102.578
10260.907745, 102.577
10261.244202, 102.575
10261.580658, 102.574
10261.917114, 102.572
10262.253571, 102.570
10262.590027, 102.568
10262.926483, 102.566
10263.262939, 102.564
10263.599396, 102.563
10263.935852, 102.561
10264.272308, 102.559
10264.608765, 102.557
10264.945221, 102.555
10265.281677, 102.553
10265.618134, 102.551
10265.954590, 102.550
10266.291046, 102.548
10266.627502, 102.546
10266.963959, 102.544
10267.300415, 102.542
10267.636871, 102.540
10267.973328, 102.538
10268.309784, 102.536
10268.646240, 102.535
10268.982697, 102.533
10269.319153, 102.530
10269.655609, 102.528
10269.992065, 102.526
10270.328522, 102.524
10270.664978, 102.523
10271.001434, 102.522
10271.337891, 102.520
10271.674347, 102.519
10272.010803, 102.517
10272.347260, 102.515
10272.683716, 102.513
10273.020172, 102.511
10273.356628, 102.509
10273.693085, 102.508
10274.029541, 102.506
10274.365997, 102.505
10274.702454, 102.504
10275.038910, 102.502
10275.375366, 102.500
10275.711823, 102.499
10276.048279, 102.496
10276.384735, 102.494
10276.721191, 102.492
10277.057648, 102.490
10277.394104, 102.488
10277.730560, 102.486
10278.067017, 102.484
10278.403473, 102.482
10278.739929, 102.481
10279.076385, 102.479
10279.412842, 102.477
10279.749298, 102.476
10280.085754, 102.474
10280.422211, 102.473
10280.758667, 102.471
10281.095123, 102.469
10281.431580, 102.468
10281.768036, 102.466
10282.104492, 102.464
10282.440948, 102.462
10282.777405, 102.460
10283.113861, 102.458
10283.450317, 102.456
10283.786774, 102.454
10284.123230, 102.453
10284.459686, 102.451
10284.796143, 102.450
10285.132599, 102.448
10285.469055, 102.446
10285.805511, 102.444
10286.141968, 102.443
10286.478424, 102.441
10286.814880, 102.439
10287.151337, 102.437
10287.487793, 102.436
10287.824249, 102.434
10288.160706, 102.433
10288.497162, 102.431
10288.833618, 102.430
10289.170074, 102.428
10289.506531, 102.426
10289.842987, 102.424
10290.179443, 102.423
10290.515900, 102.421
10290.852356, 102.419
10291.188812, 102.417
10291.525269, 102.416
10291.861725, 102.414
10292.198181, 102.413
10292.534637, 102.411
10292.871094, 102.409
10293.207550, 102.406
10293.544006, 102.404
10293.880463, 102.403
10294.216919, 102.402
10294.553375, 102.401
10294.889832, 102.400
10295.226288, 102.398
10295.562744, 102.397
10295.899200, 102.395
10296.235657, 102.393
10296.572113, 102.391
10296.908569, 102.389
10297.245026, 102.388
10297.581482, 102.386
10297.917938, 102.385
10298.254395, 102.384
10298.590851, 102.382
10298.927307, 102.380
10299.263763, 102.379
10299.600220, 102.377
10299.936676, 102.375
10300.273132, 102.374
10300.609589, 102.372
10300.946045, 102.370
10301.282501, 102.368
10301.618958, 102.366
10301.955414, 102.364
10302.291870, 102.362
10302.628326, 102.361
10302.964783, 102.359
10303.301239, 102.358
10303.637695, 102.356
10303.974152, 102.355
10304.310608, 102.353
10304.647064, 102.352
10304.983521, 102.350
10305.319977, 102.348
10305.656433, 102.346
10305.992889, 102.345
10306.329346, 102.343
10306.665802, 102.341
10307.002258, 102.340
10307.338715, 102.338
10307.675171, 102.336
10308.011627, 102.335
10308.348083, 102.333
10308.684540, 102.332
10309.020996, 102.330
10309.357452, 102.329
10309.693909, 102.328
10310.030365, 102.326
10310.366821, 102.325
10310.703278, 102.323
10311.039734, 102.322
10311.376190, 102.320
10311.712646, 102.318
10312.049103, 102.316
10312.385559, 102.314
10312.722015, 102.312
10313.058472, 102.311
10313.394928, 102.310
10313.731384, 102.309
10314.067841, 102.307
10314.404297, 102.306
10314.740753, 102.305
10315.077209, 102.304
10315.413666, 102.302
10315.750122, 102.300
10316.086578, 102.298
10316.423035, 102.296
10316.759491, 102.293
10317.095947, 102.292
10317.432404, 102.290
10317.768860, 102.289
10318.105316, 102.288
10318.441772, 102.287
10318.778229, 102.286
10319.114685, 102.284
10319.451141, 102.282
10319.787598, 102.281
10320.124054, 102.279
10320.460510, 102.278
10320.796967, 102.276
10321.133423, 102.274
10321.469879, 102.273
10321.806335, 102.272
10322.142792, 102.271
10322.479248, 102.270
10322.815704, 102.268
10323.152161, 102.267
10323.488617, 102.265
10323.825073, 102.263
10324.161530, 102.261
10324.497986, 102.259
10324.834442, 102.257
10325.170898, 102.256
10325.507355, 102.255
10325.843811, 102.254
10326.180267, 102.253
10326.516724, 102.251
10326.853180, 102.250
10327.189636, 102.248
10327.526093, 102.246
10327.862549, 102.245
10328.199005, 102.243
10328.535461, 102.241
10328.871918, 102.240
10329.208374, 102.238
10329.544830, 102.237
10329.881287, 102.236
10330.217743, 102.235
10330.554199, 102.234
10330.890656, 102.232
10331.227112, 102.231
10331.563568, 102.229
10331.900024, 102.227
10332.236481, 102.225
10332.572937, 102.223
10332.909393, 102.221
10333.245850, 102.220
10333.582306, 102.219
10333.918762, 102.218
10334.255219, 102.217
10334.591675, 102.216
10334.928131, 102.214
10335.264587, 102.213
10335.601044, 102.211
10335.937500, 102.209
10336.273956, 102.208
10336.610413, 102.206
10336.946869, 102.205
10337.283325, 102.204
10337.619781, 102.202
10337.956238, 102.201
10338.292694, 102.199
10338.629150, 102.198
10338.965607, 102.196
10339.302063, 102.195
10339.638519, 102.194
10339.974976, 102.193
10340.311432, 102.191
10340.647888, 102.190
10340.984344, 102.188
10341.320801, 102.186
10341.657257, 102.185
10341.993713, 102.183
10342.330170, 102.183
10342.666626, 102.182
10343.003082, 102.180
10343.339539, 102.179
10343.675995, 102.177
10344.012451, 102.175
10344.348907, 102.173
10344.685364, 102.172
10345.021820, 102.171
10345.358276, 102.170
10345.694733, 102.168
